Link_Image,CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,FEC_ELECTION_YR,INDV_CONTB,PTY_CMTE_CONTB,OTH_CMTE_CONTB,TTL_CONTB
https://www.fec.gov/data/committee/C00281212/?cycle=2022,C00281212,BAE SYSTEMS INC. POLITICAL ACTION COMMITTEE (BAE SYSTEMS USA PAC),Q,B,M,2941 FAIRVIEW PARK DRIVE,SUITE 100,FALLS CHURCH,VA,22042,"MCBRIDE, MICHAEL BAE SYSTEM",,2022,192904.29,0,0,192904.29
https://www.fec.gov/data/committee/C00421750/?cycle=2022,C00421750,CALVEY FOR CONGRESS,H,P,Q,PO BOX 20443,,OKLAHOMA CITY,OK,73156,KEVIN CALVEY,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00370577/?cycle=2022,C00370577,WORLD ACCEPTANCE CORPORATION POLITICAL ACTION COMMITTEE,Q,U,M,PO BOX 6429,,GREENVILLE,SC,29606,"CALMES, JOHN JR",,2022,5086.15,0,0,5086.15
https://www.fec.gov/data/committee/C00423731/?cycle=2022,C00423731,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 139,Q,U,Q,N27 W23233 ROUNDY DRIVE ,PO BOX 130,PEWAUKEE,WI,53072,TERRANCE MCGOWAN,,2022,68195.21,0,0,68195.21
https://www.fec.gov/data/committee/C00370585/?cycle=2022,C00370585,MAXAR TECHNOLOGIES INC. PAC (MAXARPAC),Q,B,M,1300 WEST 120TH AVENUE,,WESTMINSTER,CO,80234,"ONGUN, SARABETH",,2022,36711.78,0,0,36711.78
https://www.fec.gov/data/committee/C00375048/?cycle=2022,C00375048,CONSUMER TECHNOLOGY ASSOCIATION PAC,Q,B,M,1919 SOUTH EADS STREET,,ARLINGTON,VA,22202,"PETRICONE, MICHAEL",,2022,128433.63,0,0,128433.63
https://www.fec.gov/data/committee/C00377952/?cycle=2022,C00377952,CUMMINS INC. POLITICAL ACTION COMMITTEE (CIPAC),Q,B,M,"601 PENNSYLVANIA AVENUE, NW",NORTH BUILDING SUITE 1100N,WASHINGTON,DC,20004,"KRAUS, TRACI",,2022,51772,0,0,51772
https://www.fec.gov/data/committee/C00380816/?cycle=2022,C00380816,WSFS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,N,U,M,500 DELAWARE AVENUE,,WILMINGTON,DE,19801,"MOSHER, CHARLES",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00382242/?cycle=2022,C00382242,BADGERPAC,Q,D,M,PO BOX 184,,LA CROSSE,WI,54601,"SMITH, BRENT",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00383489/?cycle=2022,C00383489,PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC),Q,B,M,80 PARK PLAZA,,NEWARK,NJ,7102,"ROUNTREE, TISA MS.",,2022,46581.92,0,0,46581.92
https://www.fec.gov/data/committee/C00384818/?cycle=2022,C00384818,CVS HEALTH PAC,Q,B,M,"1275 PENNSYLVANIA AVENUE, NW",SUITE 700,WASHINGTON,DC,20004,"FINK, KELLY",,2022,273037.54,0,0,273037.54
https://www.fec.gov/data/committee/C00386029/?cycle=2022,C00386029,HNTB HOLDINGS LTD. PAC,Q,B,M,"28 LIBERTY SHIP WAY, SUITE 2815",,SAUSALITO,CA,94965,"MANN, DOUGLAS",,2022,268787.8,0,0,268787.8
https://www.fec.gov/data/committee/C00387878/?cycle=2022,C00387878,"ENERGYSOLUTIONS, INC. FUND FOR EFFECTIVE GOVERNMENT (ENERGYSOLUTIONS PAC)",Q,B,M,299 SOUTH MAIN STREET,SUITE 1700,SALT LAKE CITY,UT,84111,"WADSWORTH, JILL",,2022,11557.78,0,0,11557.78
https://www.fec.gov/data/committee/C00498907/?cycle=2022,C00498907,DEB FISCHER FOR US SENATE,S,P,Q,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,"WATTS, JAMES",,2022,48076.59,0,24500,72576.59
https://www.fec.gov/data/committee/C00499103/?cycle=2022,C00499103,DAVID WEPRIN FOR CONGRESS,H,P,Q,86-82 PALERMO STREET,,HOLLIS,NY,11423,"WEPRIN, BARRY A.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00390161/?cycle=2022,C00390161,EUREKA POLITICAL ACTION COMMITTEE,Q,D,M,PO BOX 30844,,BETHESDA,MD,20824,"MULLEN, CATHY",,2022,20000,0,16500,36500
https://www.fec.gov/data/committee/C00499947/?cycle=2022,C00499947,FRIENDS OF DAN KILDEE,H,P,Q,P.O. BOX 248,,FLINT,MI,48501,"TIPPETT, JEFFREY",H2MI05119,2022,40300.75,0,75600,115900.75
https://www.fec.gov/data/committee/C00499988/?cycle=2022,C00499988,"COTTON FOR SENATE, INC.",S,P,Q,PO BOX 7839,,LITTLE ROCK,AR,72217,"KOCH, THEODORE V",,2022,271623.26,0,0,271623.26
https://www.fec.gov/data/committee/C00500421/?cycle=2022,C00500421,BONAMICI FOR CONGRESS,H,P,Q,PO BOX 1632,,BEAVERTON,OR,97075,"JACKSON, SUE",H2OR01133,2022,52046.26,0,25500,77546.26
https://www.fec.gov/data/committee/C00500843/?cycle=2022,C00500843,"WARREN DEMOCRATS, INC.",S,P,Q,124 WASHINGTON STREET,SUITE 101,FOXBORO,MA,2035,"EGERMAN, PAUL",,2022,766175.04,0,0,766175.04
https://www.fec.gov/data/committee/C00501197/?cycle=2022,C00501197,BETO FOR TEXAS,S,A,Q,PO BOX 3628,,EL PASO,TX,79923,"PULIDO, GWENDOLYN L.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00501205/?cycle=2022,C00501205,JOE KAUFMAN FOR CONGRESS,H,P,Q,2645 EXECUTIVE PARK DRIVE STE 512,,WESTON,FL,33331,"ROSENTHAL, ILENE MRS.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00501643/?cycle=2022,C00501643,DAVID ROUZER FOR CONGRESS,H,P,Q,PO BOX 3142,,WILMINGTON,NC,28406,"FORD, HEATHER",H2NC07096,2022,51741.73,0,15000,66741.73
https://www.fec.gov/data/committee/C00501924/?cycle=2022,C00501924,BARBARA MALLORY CARAWAY FOR CONGRESS,H,P,Q,P. O. BOX 398136,,DALLAS,TX,75339,"WALKER, FRED MR.",,2022,300,0,0,300
https://www.fec.gov/data/committee/C00502294/?cycle=2022,C00502294,SWALWELL FOR CONGRESS,H,P,Q,P.O. BOX 2847,,DUBLIN,CA,94568,"PANDELL, JEROME C.",H2CA15094,2022,495887.19,0,28000,523887.19
https://www.fec.gov/data/committee/C00502310/?cycle=2022,C00502310,FELICIA HARRIS HOSS FOR CONGRESS,H,P,Q,PO BOX 2811,,FREEPORT,TX,77542,"PATEL, RUSHI",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00502575/?cycle=2022,C00502575,DR. RAUL RUIZ FOR CONGRESS,H,P,Q,PO BOX 3433,,PALM DESERT,CA,92261,"PINKNEY, JOHN",H2CA36439,2022,208393.98,0,82500,290893.98
https://www.fec.gov/data/committee/C00502773/?cycle=2022,C00502773,RUBEN KIHUEN FOR CONGRESS,H,P,Q,P.O. BOX 458,,LAS VEGAS,NV,89125,"PETTERSON, JAY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00503185/?cycle=2022,C00503185,RO FOR CONGRESS INC,H,P,Q,PO BOX 3513,,SANTA CLARA,CA,95051,"SELL, LINDA",H4CA12055,2022,1519325.06,0,0,1519325.06
https://www.fec.gov/data/committee/C00504522/?cycle=2022,C00504522,HUDSON FOR CONGRESS,H,P,Q,PO BOX 5053,,CONCORD,NC,28027,"KILGORE, PAUL",H2NC08185,2022,192049.17,0,59450,251499.17
https://www.fec.gov/data/committee/C00505255/?cycle=2022,C00505255,WRIGHT MCLEOD FOR CONGRESS,H,P,Q,4420 EVANS TO LOCKS ROAD,,EVANS,GA,30809,DANIEL WRIGHT MCLEOD,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00505495/?cycle=2022,C00505495,"HEALTHTEXAS MANAGEMENT COMPANY, LLC. FEDERAL PAC",N,U,Q,2961 MOSSROCK,,SAN ANTONIO,TX,78230,JEANNINE BAETEN RUFFNER,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00505552/?cycle=2022,C00505552,HEIDI FOR SENATE,S,P,Q,918 PENNSYLVANIA AVENUE SE,,WASHINGTON,DC,20003,"HAAK, JESSICA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00505610/?cycle=2022,C00505610,COOLIDGE FOR CONGRESS,H,P,Q,345 OLD SUTTON ROAD,,BARRINGTON,IL,60010,"COOLIDGE, LESLIE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00505776/?cycle=2022,C00505776,UTAH LOVE PAC,N,U,Q,PO BOX 2485,,SPRINGFIELD,VA,22152,"CARLIN, ROBERT F",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00506048/?cycle=2022,C00506048,TOM RICE FOR CONGRESS,H,P,Q,PO BOX 70098,,MYRTLE BEACH,SC,295720020,"LISKER, LISA",H2SC07066,2022,323231.33,0,81500,404731.33
https://www.fec.gov/data/committee/C00657650/?cycle=2022,C00657650,JESSE COLVIN FOR CONGRESS,H,P,Q,PO BOX 697,,WHITE MARSH,MD,21162,"JEWELL, ELIZABETH HELMS",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00657833/?cycle=2022,C00657833,GUY FOR CONGRESS,H,P,Q,P.O. BOX 23177,,PITTSBURGH,PA,15222,"KILGORE, PAUL",H8PA18199,2022,116771.62,0,13749,130520.62
https://www.fec.gov/data/committee/C00658401/?cycle=2022,C00658401,GREG PENCE FOR CONGRESS,H,P,Q,PO BOX 275,,TAYLORSVILLE,IN,47280,"KUNKLE, CRAIG MR.",H8IN06129,2022,254876.01,0,231.51,255107.52
https://www.fec.gov/data/committee/C00658484/?cycle=2022,C00658484,SMUCKER VICTORY COMMITTEE,N,J,Q,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00658567/?cycle=2022,C00658567,SUSAN WILD FOR CONGRESS,H,P,Q,1636 N CEDAR CREST BLVD,#183,ALLENTOWN,PA,18104,"ROSENFELD, LINDA",H8PA15229,2022,408551.9,0,123001,531552.9
https://www.fec.gov/data/committee/C00658724/?cycle=2022,C00658724,MAURA SULLIVAN FOR CONGRESS,H,P,Q,PO BOX 1114,,PORTSMOUTH,NH,3802,"SULLIVAN, MAURA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00659060/?cycle=2022,C00659060,PCG (PERFORMANCE CONTACTING GROUP) EMPLOYEE OWNERS PAC,Q,U,Q,11145 THOMPSON AVENUE,,LENEXA,KS,66219,"CLAYTON, R. ALAN",,2022,12994,0,0,12994
https://www.fec.gov/data/committee/C00660050/?cycle=2022,C00660050,COMMITTEE TO RE-ELECT STEVE WATKINS,H,P,Q,1430 SW WOODHULL STREET,PO BOX 4262,TOPEKA,KS,66604,"WATKINS, STEVEN JR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00660134/?cycle=2022,C00660134,LUCAS FOR CONGRESS,H,P,Q,P.O. BOX 564,,HUNTINGTON,WV,25710,"CRATE, BRADLEY T. MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00660449/?cycle=2022,C00660449,PAUL MOYA FOR CONGRESS,H,P,Q,16 JARAMILLO BLVD,,LOS LUNAS,NM,87031,"JARAMILLO, SYLVIA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00660464/?cycle=2022,C00660464,CHRIS PAPPAS FOR CONGRESS,H,P,Q,PO BOX 313,,MANCHESTER,NH,3105,"COFFMAN, ANDREA",H8NH01210,2022,252759.97,0,95001,347760.97
https://www.fec.gov/data/committee/C00660795/?cycle=2022,C00660795,DAN CRENSHAW FOR CONGRESS,H,P,Q,PO BOX 430965,,HOUSTON,TX,77243,"KILGORE, PAUL",H8TX02166,2022,1948207.87,0,46050,1994257.87
https://www.fec.gov/data/committee/C00661223/?cycle=2022,C00661223,NEGLEY FOR CONGRESS,H,P,Q,PO BOX 90118,,SAN ANTONIO,TX,78209,"KEEL, THORNTON",,2022,0,0,0,500
https://www.fec.gov/data/committee/C00661561/?cycle=2022,C00661561,"BEN CLINE FOR CONGRESS, INC.",H,P,Q,P.O. BOX 1790,,HARRISONBURG,VA,22803,"MCMENAMIN, LAURA",H8VA06104,2022,59308.61,0,5500,64808.61
https://www.fec.gov/data/committee/C00661637/?cycle=2022,C00661637,JOHN MCCANN FOR CONGRESS 2018,H,A,Q,PO BOX 1010,,HACKENSACK,NJ,7602,"CONTINI, RALPH A",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00661835/?cycle=2022,C00661835,ROBERT STOVALL FOR CONGRESS,H,P,Q,138 CONANT STREET SUITE 2,"C/O RED CURVE SOLUTIONS, LLC",BEVERLY,MA,1915,"CRATE, BRADLEY T",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00661868/?cycle=2022,C00661868,VAN DREW FOR CONGRESS,H,P,Q,PO BOX 671,,CAPE MAY COURT HOUSE,NJ,8210,"CRATE, BRADLEY T MR",H8NJ02166,2022,336120.9,0,56100,392220.9
https://www.fec.gov/data/committee/C00662577/?cycle=2022,C00662577,KATHY MANNING FOR CONGRESS,H,P,Q,PO BOX 41197,,GREENSBORO,NC,27404,"JACKSON, SUE",H8NC13067,2022,107191,0,27500,134691
https://www.fec.gov/data/committee/C00662601/?cycle=2022,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,H,P,Q,PO BOX 2125,,TERRELL,TX,75160,"PHILLIPS, ROBERT III",H8TX05144,2022,35259.5,0,59751.15,95010.65
https://www.fec.gov/data/committee/C00662619/?cycle=2022,C00662619,ANDY LEVIN FOR CONGRESS,H,P,Q,PO BOX 380381,,CLINTON TOWNSHIP,MI,48038,"DEBEAUSSAERT, KEN",H8MI09118,2022,218838.11,0,54000.7,272838.81
https://www.fec.gov/data/committee/C00662650/?cycle=2022,C00662650,BALDERSON FOR CONGRESS,H,P,Q,4679 WINTERSET DR,,COLUMBUS,OH,432208113,"YUSKEWICH, J. MATTHEW MR.",H8OH12180,2022,32300,0,67250,99550
https://www.fec.gov/data/committee/C00662668/?cycle=2022,C00662668,MIKE SIEGEL FOR CONGRESS,H,P,Q,PO BOX 2409,,AUSTIN,TX,78701,"KIM, DUSTIN",,2022,100,0,0,100
https://www.fec.gov/data/committee/C00662767/?cycle=2022,C00662767,CHIP ROY FOR CONGRESS,H,P,Q,6705 W. HWY 290,SUITE 50295,AUSTIN,TX,78735,"HOBBS, CABELL",H8TX21307,2022,200773.11,0,30500,231273.11
https://www.fec.gov/data/committee/C00662809/?cycle=2022,C00662809,MATT MCCALL FOR CONGRESS,H,P,Q,678 ROSEWOOD,,BOERNE,TX,78006,MATT MCCALL,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00662874/?cycle=2022,C00662874,SRI FOR CONGRESS,H,P,Q,PO BOX 898,,SUGAR LAND,TX,77487,"VOGEL, TARYN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00749747/?cycle=2022,C00749747,NANCY MACE VICTORY FUND,N,J,Q,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,"LISKER, LISA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00749788/?cycle=2022,C00749788,ROSENDALE VICTORY FUND,N,J,Q,1390 CHAIN BRIDGE ROAD #515,,MCLEAN,VA,22101,"HOBBS, CABELL",,2022,98100,0,4000,102100
https://www.fec.gov/data/committee/C00749978/?cycle=2022,C00749978,ADAIR VICTORY FUND 2020,N,J,Q,1929 GADSDEN STREET,,COLUMBIA,SC,40588,"PATTON, CHRIS",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00750000/?cycle=2022,C00750000,MARTIN LEMELLE FOR CONGRESS,H,P,Q,105 PELICAN BLVD,,RUSTON,LA,71270,"ARMSTRONG, QUANESHIA MS.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00750307/?cycle=2022,C00750307,FALLON FOR CONGRESS,H,P,Q,PO BOX 614,,CELINA,TX,75009,"PHILLIPS, ROBERT III",H0TX04219,2022,9010,0,12000,21010
https://www.fec.gov/data/committee/C00750521/?cycle=2022,C00750521,TEAM SCALISE,N,J,Q,320 1ST ST SE,,WASHINGTON,DC,20003,"OTTENHOFF, BENJAMIN",,2022,2907686.42,0,0,2907686.42
https://www.fec.gov/data/committee/C00751099/?cycle=2022,C00751099,DEFEND THE CONSTITUTION POLITICAL ACTION COMMITTEE,N,U,Q,47 FLINTLOCK DR,,SHIRLEY,NY,11967,"MARKS, NANCY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00751396/?cycle=2022,C00751396,MAHALI PARTY NATIONAL COMMITTEE,X,U,Q,1060 PAULEY CT,,BEREA,KY,40403,"JONES, BENETTA",,2022,100,0,0,100
https://www.fec.gov/data/committee/C00751743/?cycle=2022,C00751743,CLIFF DETEMPLE FOR CONGRESS,H,P,Q,2542 JACKSON DR.,,JACKSON,WI,53037,"DETEMPLE, PAULA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00751784/?cycle=2022,C00751784,BETH VICTORY FUND,N,J,Q,PO BOX 630167,,IRVING,TX,75063,"HOBBS, CABELL",,2022,52533,0,0,52533
https://www.fec.gov/data/committee/C00751883/?cycle=2022,C00751883,VICTORIA VICTORY FUND,N,J,Q,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00751990/?cycle=2022,C00751990,ERNST VICTORY TEAM IOWA,N,J,Q,PO BOX 93441,,DES MOINES,IA,50393,"HOBBS, CABELL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752055/?cycle=2022,C00752055,GORDON VICTORY FUND,N,J,Q,PO BOX 456,,COPIAGUE,NY,11726,"SCRIBNER, MARGARET",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752089/?cycle=2022,C00752089,ARIZONA REPUBLICANS WHO BELIEVE IN TREATING OTHERS WITH RESPECT,O,U,Q,1930 E BROWN RD STE 103,,MESA,AZ,85203,"BARKER, DANIEL A",,2022,110,0,0,110
https://www.fec.gov/data/committee/C00752519/?cycle=2022,C00752519,MIKE GARCIA VICTORY FUND,N,J,Q,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,"SLATER, JEN",,2022,93826.14,0,0,93826.14
https://www.fec.gov/data/committee/C00752535/?cycle=2022,C00752535,PERKINS FOR LOUISIANA,S,P,Q,PO BOX 19093,,SHREVEPORT,LA,71149,"MELE, STEVEN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752576/?cycle=2022,C00752576,OUR VOICE OUR VOTE ARIZONA PAC,O,U,Q,1241 E WASHINGTON ST,SUITE 103,PHOENIX,AZ,85034,"JOHNSON, RYAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752584/?cycle=2022,C00752584,"NIKEMA FOR CONGRESS, INC",H,P,Q,PO BOX 311913,,ATLANTA,GA,31131,"JORDAN, RICHARD LAWTON III",H0GA05301,2022,20463.46,0,37000,57463.46
https://www.fec.gov/data/committee/C00752774/?cycle=2022,C00752774,OHIO RED TO BLUE 2020,H,J,Q,918 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,"JANELLI, STEVEN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752790/?cycle=2022,C00752790,JOBS AND THE ECONOMY PAC,N,D,Q,1355 HALYARD DR.,STE. 120,WEST SACRAMENTO,CA,95691,"BURCH, BRYAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00752923/?cycle=2022,C00752923,INDEPENDENCE PARTY OF NEW YORK STATE,X,U,Q,47 FLINTLOCK DR,,SHIRLEY,NY,11967,"MARKS, NANCY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00753244/?cycle=2022,C00753244,JAMES VICTORY COMMITTEE,N,J,Q,C/O RED CURVE SOLUTIONS,138 CONANT STREET - 2ND FLOOR,BEVERLY,MA,1915,"CRATE, BRADLEY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00753400/?cycle=2022,C00753400,JERRY CARL VICTORY COMMITTEE,N,J,Q,PO BOX 852138,,MOBILE,AL,36685,"RUTLAND, JANNA",,2022,65000,0,0,65000
https://www.fec.gov/data/committee/C00753459/?cycle=2022,C00753459,JEWISH UNITY PAC,O,U,Q,PO BOX 691,,DEERFIELD,IL,60015,"BAER, ISABEL ROSS MS.",,2022,2050,0,0,2050
https://www.fec.gov/data/committee/C00227546/?cycle=2022,C00227546,MICROSOFT CORPORATION STAKEHOLDERS VOLUNTARY PAC - MSVPAC,Q,B,M,"3720 159TH AVENUE, NORTHEAST","BUILDING 34, ROOM 4677",REDMOND,WA,98052,"SHOEMAKER, DELEE",,2022,331985.28,0,0,331985.28
https://www.fec.gov/data/committee/C00753913/?cycle=2022,C00753913,PFLUGER VICTORY FUND,N,J,Q,PO BOX 30844,,BETHESDA,MD,20824,"ANDERSON, PAUL",,2022,237700,0,2500,240200
https://www.fec.gov/data/committee/C00231076/?cycle=2022,C00231076,SANTA CLARA COUNTY UNITED DEMOCRATIC CAMPAIGN,Y,U,M,"2901 MOORPARK AVENUE, SUITE 110",,SAN JOSE,CA,95128,"BARTHOLOMEUSZ, PRAMEELA",,2022,27680.7,0,50,27730.7
https://www.fec.gov/data/committee/C00476317/?cycle=2022,C00476317,BOOZMAN FOR ARKANSAS,S,P,Q,PO BOX 671,,ROGERS,AR,72757,"TANNEBERGER, RICK J.",S0AR00150,2022,90749.91,0,223750,314499.91
https://www.fec.gov/data/committee/C00233353/?cycle=2022,C00233353,AD ALLIANCE,Q,B,M,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN JR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00235655/?cycle=2022,C00235655,BLUEGRASS COMMITTEE,Q,D,M,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,"STEINBERG, LARRY",,2022,0,0,92500,92500
https://www.fec.gov/data/committee/C00236414/?cycle=2022,C00236414,TRANSAMERICA CORPORATION PAC,Q,B,M,"600 13TH STREET, NW",SUITE 400B,WASHINGTON,DC,200053008,"CASSIDY, SEAN",,2022,124375.05,0,0,124375.05
https://www.fec.gov/data/committee/C00236760/?cycle=2022,C00236760,ULLICO INC. POLITICAL ACTION COMMITTEE (ULLIPAC),Q,U,M,1625 EYE ST NW,,WASHINGTON,DC,20006,"BARRA, DAVID",,2022,11819.91,0,0,11819.91
https://www.fec.gov/data/committee/C00238725/?cycle=2022,C00238725,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,Q,B,M,"1325 MASSACHUSETTS AVE., NW",,WASHINGTON,DC,20005,"GILBERT, PATRICIA MRS.",,2022,1716313.76,0,0,1716313.76
https://www.fec.gov/data/committee/C00250399/?cycle=2022,C00250399,AUTOMOTIVE FREE INTERNATIONAL TRADE PAC,W,U,M,1625 PRINCE STREET,SUITE 225,ALEXANDRIA,VA,22314,"NORTON, JAMES",,2022,393100,0,0,393100
https://www.fec.gov/data/committee/C00250753/?cycle=2022,C00250753,AUTO CARE ASSOCIATION POLITICAL ACTION COMMITTEE,Q,B,M,7101 WISCONSIN AVENUE,SUITE 1300,BETHESDA,MD,20814,"LOWE, AARON",,2022,154962.16,0,0,154962.16
https://www.fec.gov/data/committee/C00251751/?cycle=2022,C00251751,"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE",Q,U,M,1000 LOWE'S BOULEVARD,,MOORESVILLE,NC,28117,"ARIAIL, MARK",,2022,140789.45,0,0,140789.45
https://www.fec.gov/data/committee/C00390583/?cycle=2022,C00390583,"BHFS-E, PC PAC (BROWNSTEIN HYATT FARBER SCHRECK POLITICAL ACTION COMMITTEE)",Q,B,M,410 SEVENTEENTH STREET,SUITE 2200,DENVER,CO,80202,"KAUFMANN, ROBERT",,2022,166420.4,0,0,166420.4
https://www.fec.gov/data/committee/C00390633/?cycle=2022,C00390633,SCHOOLSFIRST FEDERAL CREDIT UNION EMPLOYEES FEDERAL PAC,Q,U,M,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,"DAVIDSON, CARY",,2022,13333.54,0,0,13333.54
https://www.fec.gov/data/committee/C00392134/?cycle=2022,C00392134,MAKING BUSINESS EXCEL POLITICAL ACTION COMMITTEE,Q,D,M,P.O. BOX 2775,,CODY,WY,82414,"TOPE, JUNE V. MS.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00392464/?cycle=2022,C00392464,UNIVERSAL MUSIC GROUP EMPLOYEE ACTION FUND,Q,B,M,2220 COLORADO AVENUE,,SANTA MONICA,CA,90404,"DAVIDSON, CARY",,2022,35816.59,0,0,35816.59
https://www.fec.gov/data/committee/C00395285/?cycle=2022,C00395285,FRAMATOME INC PAC,Q,B,M,"1201 F STREET, NW",SUITE 1100,WASHINGTON,DC,20004,"WILLIAMS, KATHERINE",,2022,20116.31,0,0,20116.31
https://www.fec.gov/data/committee/C00454694/?cycle=2022,C00454694,MARCIA FUDGE FOR CONGRESS,H,P,Q,3729 SILSBY RD,,UNIVERSITY HEIGHTS,OH,44118,"BERRY, SAUNDRA DRAPER",H8OH11141,2022,0,0,0,0
https://www.fec.gov/data/committee/C00457853/?cycle=2022,C00457853,"TSVC, INC. POLITICAL ACTION COMMITTEE (TERRACON PAC)",Q,U,Q,10841 S. RIDGEVIEW ROAD,,OLATHE,KS,66061,"VRANA, DONALD",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00460709/?cycle=2022,C00460709,CALVEY FOR CONGRESS 2010,H,P,Q,4244 CHERRY HILL LANE,,OKLAHOMA CITY,OK,73120,KEVIN CALVEY,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00396671/?cycle=2022,C00396671,HARDWOOD FEDERATION-PAC INC,Q,B,M,1101 K STREET NW,SUITE 700,WASHINGTON,DC,20005,"COLE, DANA LEE",,2022,48490,0,0,48490
https://www.fec.gov/data/committee/C00506832/?cycle=2022,C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,H,P,Q,PO BOX 50084,,FORT WORTH,TX,76105,"LANGHAM, CHARLES G. DR. III",H2TX33073,2022,37994.1,4000,24500,66494.1
https://www.fec.gov/data/committee/C00506865/?cycle=2022,C00506865,DAINES MONTANA VICTORY COMMITTEE,N,J,Q,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,"LISKER, LISA",,2022,5000,0,0,5000
https://www.fec.gov/data/committee/C00506931/?cycle=2022,C00506931,"FRIENDS FOR CHRIS STEWART, INC.",H,P,Q,PO BOX 540370,,NORTH SALT LAKE,UT,840540370,"WATKINS, NANCY H.",H2UT02324,2022,69277.6,0,13000,82277.6
https://www.fec.gov/data/committee/C00507368/?cycle=2022,C00507368,BEATTY FOR CONGRESS,H,P,Q,222 EAST TOWN STREET,SUITE 2W,COLUMBUS,OH,43215,"RUPPERT, JEFFREY A",H2OH03125,2022,46997,0,127650,174647
https://www.fec.gov/data/committee/C00508416/?cycle=2022,C00508416,FRIENDS OF JOHN DELANEY,P,P,Q,PO BOX 70835,,BETHESDA,MD,20813,"NORDBERG, EDWARD P JR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00508804/?cycle=2022,C00508804,SINEMA FOR ARIZONA,S,P,Q,PO BOX 7586,,PHOENIX,AZ,85011,"APPLEBAUM, CYNTHIA LEIGH",,2022,246788.28,0,129250,376038.28
